domain,key,context,locale,source_text,expected_text,human_reviewed,allow_source_match,text
user,no_changes,,zh-Hans-CN,"No changes made",未做任何更改,0,0,未做任何更改
user,role_assignment.added,,zh-Hans-CN,"Role assigned:<br>{role} -> {target}","角色已分配：<br>{role} -> {target}",0,0,"角色已分配：<br>{role} -> {target}"
user,role_assignment.error_add,,zh-Hans-CN,"Error: Unable to assign role:<br>{role} -> {target}","错误：无法分配角色：<br>{role} -> {target}",0,0,"错误：无法分配角色：<br>{role} -> {target}"
user,role_assignment.error_add_generic,,zh-Hans-CN,"Error: Unable to assign role.",错误：无法分配角色。,0,0,错误：无法分配角色。
user,role_assignment.error_remove,,zh-Hans-CN,"Error: Unable to remove role assignment:<br>{role} -> {target}","错误：无法移除角色分配：<br>{role} -> {target}",0,0,"错误：无法移除角色分配：<br>{role} -> {target}"
user,role_assignment.error_remove_generic,,zh-Hans-CN,"Error: Unable to remove role assignment.",错误：无法移除角色分配。,0,0,错误：无法移除角色分配。
user,role_assignment.removed,,zh-Hans-CN,"Role assignment removed:<br>{role} -> {target}","角色分配已移除：<br>{role} -> {target}",0,0,"角色分配已移除：<br>{role} -> {target}"
user,role_selector.available_roles,,zh-Hans-CN,"Available roles",可用角色,0,0,可用角色
user,role_selector.help,,zh-Hans-CN,"Check a parent role to grant all child roles automatically. Child roles will be highlighted in green to show they are inherited.",勾选父角色可自动授予所有子角色。子角色将以绿色高亮显示，表示已继承。,0,0,勾选父角色可自动授予所有子角色。子角色将以绿色高亮显示，表示已继承。
user,role_selector.title,,zh-Hans-CN,"Role assignment",角色分配,0,0,角色分配
user,role.all,,zh-Hans-CN,"All roles",所有角色,0,0,所有角色
user,role.delete_confirm,,zh-Hans-CN,"Are you sure you want to delete this role and all its children?",确定要删除此角色及其所有子角色吗？,0,0,确定要删除此角色及其所有子角色吗？
user,role.delete_error,,zh-Hans-CN,"Error: Unable to delete role(s)!",错误：无法删除角色！,0,0,错误：无法删除角色！
user,role.delete_failed,,zh-Hans-CN,"Delete failed",删除失败,0,0,删除失败
user,role.deleted,,zh-Hans-CN,"Role deleted!<br><i>{title}</i>",角色已删除！<br><i>{title}</i>,0,0,角色已删除！<br><i>{title}</i>
user,role.deleted_multiple,,zh-Hans-CN,"Roles deleted!<br><i>{titles}</i><br><i>({count} total)</i>","角色已删除！<br><i>{titles}</i><br><i>（共 {count} 个）</i>",0,0,"角色已删除！<br><i>{titles}</i><br><i>（共 {count} 个）</i>"
user,role.error_save,,zh-Hans-CN,"Error: Unable to save role",错误：无法保存角色,0,0,错误：无法保存角色
user,role.field.description,,zh-Hans-CN,Description,描述,0,0,描述
user,role.field.description.explanation,,zh-Hans-CN,"Purpose of the role",角色用途,0,0,角色用途
user,role.field.role,,zh-Hans-CN,Role,角色,0,0,角色
user,role.field.role.explanation,,zh-Hans-CN,"System-level name. 32 characters maximum","系统级名称。最多 32 个字符",0,0,"系统级名称。最多 32 个字符"
user,role.field.title,,zh-Hans-CN,"Display name",显示名称,0,0,显示名称
user,role.field.title.explanation,,zh-Hans-CN,"Role display name. 255 characters maximum","角色显示名称。最多 255 个字符",0,0,"角色显示名称。最多 255 个字符"
user,role.help_create,,zh-Hans-CN,"Create a hierarchical structure of roles.",创建角色的层次结构。,0,0,创建角色的层次结构。
user,role.help_move,,zh-Hans-CN,"Drag and drop to move roles under a different parent.",拖放以将角色移动到不同的父级下。,0,0,拖放以将角色移动到不同的父级下。
user,role.invalid_type,,zh-Hans-CN,"Unknown role type: {type}",未知角色类型：{type},0,0,未知角色类型：{type}
user,role.move_error,,zh-Hans-CN,"Error: Unable to move role!",错误：无法移动角色！,0,0,错误：无法移动角色！
user,role.move_success,,zh-Hans-CN,"Role moved!<br><i>({title})</i>",角色已移动！<br><i>({title})</i>,0,0,角色已移动！<br><i>({title})</i>
user,role.new,,zh-Hans-CN,"New role",新角色,0,0,新角色
user,role.new_child,,zh-Hans-CN,"New child role",新子角色,0,0,新子角色
user,role.not_found,,zh-Hans-CN,"Role not found: {id}",未找到角色：{id},0,0,未找到角色：{id}
user,role.saved,,zh-Hans-CN,"Role saved",角色已保存,0,0,角色已保存
user,role.title_create,,zh-Hans-CN,"New role",新角色,0,0,新角色
user,role.title_edit,,zh-Hans-CN,"Edit role",编辑角色,0,0,编辑角色
user,role.updated,,zh-Hans-CN,"Role updated",角色已更新,0,0,角色已更新
user,role.validation.role_invalid_chars,,zh-Hans-CN,"Role name can only contain letters without accents and underscores",角色名称只能包含无重音字母和下划线,0,0,角色名称只能包含无重音字母和下划线
user,role.validation.role_max_length,,zh-Hans-CN,"Role name must be 32 characters or fewer","角色名称不得超过 32 个字符",0,0,"角色名称不得超过 32 个字符"
user,role.validation.title_max_length,,zh-Hans-CN,"Display name must be 255 characters or fewer","显示名称不得超过 255 个字符",0,0,"显示名称不得超过 255 个字符"
user,saved,,zh-Hans-CN,"User saved",用户已保存,0,0,用户已保存
user,signup.button,,zh-Hans-CN,"Sign up",注册,0,0,注册
user,signup.error_password_min_length,,zh-Hans-CN,"Password must be at least 6 characters long","密码至少需要 6 个字符",0,0,"密码至少需要 6 个字符"
user,signup.error_username_required,,zh-Hans-CN,"You must specify a username",您必须指定用户名,0,0,您必须指定用户名
user,signup.error_username_taken,,zh-Hans-CN,"Username already taken. Please choose another",用户名已被占用。请选择其他用户名,0,0,用户名已被占用。请选择其他用户名
user,signup.title,,zh-Hans-CN,Register,注册,0,0,注册
user,updated,,zh-Hans-CN,"User updated",用户已更新,0,0,用户已更新
user,usergroup_assignment.added,,zh-Hans-CN,"User assigned to group:<br>{group} -> {user}","用户已分配到组：<br>{group} -> {user}",0,0,"用户已分配到组：<br>{group} -> {user}"
user,usergroup_assignment.error_add,,zh-Hans-CN,"Error: Unable to assign user to group:<br>{group} -> {user}","错误：无法将用户分配到组：<br>{group} -> {user}",0,0,"错误：无法将用户分配到组：<br>{group} -> {user}"
user,usergroup_assignment.error_add_generic,,zh-Hans-CN,"Error: Unable to assign user to group.",错误：无法将用户分配到组。,0,0,错误：无法将用户分配到组。
user,usergroup_assignment.error_remove,,zh-Hans-CN,"Error: Unable to remove user from group:<br>{group} -> {user}","错误：无法从组中移除用户：<br>{group} -> {user}",0,0,"错误：无法从组中移除用户：<br>{group} -> {user}"
user,usergroup_assignment.error_remove_generic,,zh-Hans-CN,"Error: Unable to remove user from group.",错误：无法从组中移除用户。,0,0,错误：无法从组中移除用户。
user,usergroup_assignment.removed,,zh-Hans-CN,"User assignment removed:<br>{group} -> {user}","用户分配已移除：<br>{group} -> {user}",0,0,"用户分配已移除：<br>{group} -> {user}"
user,usergroup_selector.available_usergroups,,zh-Hans-CN,"Available usergroups",可用用户组,0,0,可用用户组
user,usergroup_selector.help,,zh-Hans-CN,"Check usergroups to assign the user to them. Uncheck to remove the user from a usergroup.",勾选用户组以将用户分配到该组。取消勾选以从用户组中移除用户。,0,0,勾选用户组以将用户分配到该组。取消勾选以从用户组中移除用户。
user,usergroup_selector.title,,zh-Hans-CN,"Usergroup assignment",用户组分配,0,0,用户组分配
user,usergroup.all,,zh-Hans-CN,"User groups",用户组,0,0,用户组
user,usergroup.delete_confirm,,zh-Hans-CN,"Are you sure you want to delete this user group and all its children?",确定要删除此用户组及其所有子组吗？,0,0,确定要删除此用户组及其所有子组吗？
user,usergroup.delete_error,,zh-Hans-CN,"Error: Unable to delete user group(s)!",错误：无法删除用户组！,0,0,错误：无法删除用户组！
user,usergroup.delete_failed,,zh-Hans-CN,"Delete failed",删除失败,0,0,删除失败
user,usergroup.deleted,,zh-Hans-CN,"User group deleted!<br><i>{title}</i>",用户组已删除！<br><i>{title}</i>,0,0,用户组已删除！<br><i>{title}</i>
user,usergroup.deleted_multiple,,zh-Hans-CN,"User groups deleted!<br><i>{titles}</i><br><i>({count} total)</i>","用户组已删除！<br><i>{titles}</i><br><i>（共 {count} 个）</i>",0,0,"用户组已删除！<br><i>{titles}</i><br><i>（共 {count} 个）</i>"
user,usergroup.error_save,,zh-Hans-CN,"Error: Unable to save user group",错误：无法保存用户组,0,0,错误：无法保存用户组
user,usergroup.field.description,,zh-Hans-CN,Description,描述,0,0,描述
user,usergroup.field.description.explanation,,zh-Hans-CN,"Purpose of the user group",用户组用途,0,0,用户组用途
user,usergroup.field.is_system_group,,zh-Hans-CN,"System group",系统组,0,0,系统组
user,usergroup.field.is_system_group.explanation,,zh-Hans-CN,"Examples: Everyone, Registered users",示例：所有人，注册用户,0,0,示例：所有人，注册用户
user,usergroup.field.title,,zh-Hans-CN,"Display name",显示名称,0,0,显示名称
user,usergroup.field.title.explanation,,zh-Hans-CN,"User group name. 255 characters maximum","用户组名称。最多 255 个字符",0,0,"用户组名称。最多 255 个字符"
user,usergroup.help_create,,zh-Hans-CN,"Create a hierarchical structure of user groups.",创建用户组的层次结构。,0,0,创建用户组的层次结构。
user,usergroup.help_move,,zh-Hans-CN,"Drag and drop to move groups under a different parent.",拖放以将组移动到不同的父级下。,0,0,拖放以将组移动到不同的父级下。
user,usergroup.move_error,,zh-Hans-CN,"Error: Unable to move user group!",错误：无法移动用户组！,0,0,错误：无法移动用户组！
user,usergroup.move_success,,zh-Hans-CN,"User group moved!<br><i>({title})</i>",用户组已移动！<br><i>({title})</i>,0,0,用户组已移动！<br><i>({title})</i>
user,usergroup.new,,zh-Hans-CN,"New user group",新用户组,0,0,新用户组
user,usergroup.new_child,,zh-Hans-CN,"New child group",新子组,0,0,新子组
user,usergroup.not_found,,zh-Hans-CN,"User group not found: {id}",未找到用户组：{id},0,0,未找到用户组：{id}
user,usergroup.roles,,zh-Hans-CN,Roles,角色,0,0,角色
user,usergroup.saved,,zh-Hans-CN,"User group saved",用户组已保存,0,0,用户组已保存
user,usergroup.system_managed_help,,zh-Hans-CN,"System-managed group. Use CLI commands to manage (radaptor usergroup:*).","系统管理的组。使用 CLI 命令进行管理（radaptor usergroup:*）。",0,0,"系统管理的组。使用 CLI 命令进行管理（radaptor usergroup:*）。"
user,usergroup.title_create,,zh-Hans-CN,"New user group",新用户组,0,0,新用户组
user,usergroup.title_edit,,zh-Hans-CN,"Edit user group",编辑用户组,0,0,编辑用户组
user,usergroup.updated,,zh-Hans-CN,"User group updated",用户组已更新,0,0,用户组已更新
user,usergroup.validation.title_max_length,,zh-Hans-CN,"Display name must be 255 characters or fewer","显示名称不得超过 255 个字符",0,0,"显示名称不得超过 255 个字符"
user,validation.password_max_length,,zh-Hans-CN,"Password must be 255 characters or fewer","密码不得超过 255 个字符",0,0,"密码不得超过 255 个字符"
user,validation.password_mismatch,,zh-Hans-CN,"Passwords do not match",密码不匹配,0,0,密码不匹配
user,validation.password_required,,zh-Hans-CN,"Password is required",密码为必填项,0,0,密码为必填项
user,validation.timezone_invalid,,zh-Hans-CN,"Invalid timezone. Use an IANA name (e.g. Europe/Budapest).","无效时区。请使用 IANA 名称（如 Asia/Shanghai）。",0,0,"无效时区。请使用 IANA 名称（如 Asia/Shanghai）。"
user,validation.username_max_length,,zh-Hans-CN,"Username must be 32 characters or fewer","用户名不得超过 32 个字符",0,0,"用户名不得超过 32 个字符"
user,validation.username_taken,,zh-Hans-CN,"Username is already taken",用户名已被占用,0,0,用户名已被占用
user,locale.current_label,,zh-Hans-CN,"Current language",当前语言,0,0,当前语言
user,locale.invalid,,zh-Hans-CN,"Selected language is not available",所选语言不可用,0,0,所选语言不可用
user,locale.menu_label,,zh-Hans-CN,Language,语言,0,0,语言
user,locale.updated,,zh-Hans-CN,"Language updated",语言已更新,0,0,语言已更新
user,locale.home_missing,,zh-Hans-CN,"No home page is configured for the selected language; staying on the current page.",所选语言未配置主页；将停留在当前页面。,0,0,所选语言未配置主页；将停留在当前页面。
